1	 Q0	 5951582	 1	 1.0	 run-1
16	 Q0	 5726882	 215	 1.0	 run-1
16	 Q0	 5726675	 216	 1.0	 run-1
16	 Q0	 5726143	 217	 1.0	 run-1
16	 Q0	 5726002	 218	 1.0	 run-1
16	 Q0	 5725949	 219	 1.0	 run-1
16	 Q0	 5724927	 220	 1.0	 run-1
16	 Q0	 5724607	 221	 1.0	 run-1
16	 Q0	 5724319	 222	 1.0	 run-1
16	 Q0	 5721595	 223	 1.0	 run-1
16	 Q0	 5721405	 224	 1.0	 run-1
16	 Q0	 5714262	 225	 1.0	 run-1
16	 Q0	 5713694	 226	 1.0	 run-1
16	 Q0	 5713486	 227	 1.0	 run-1
16	 Q0	 5713479	 228	 1.0	 run-1
16	 Q0	 5711364	 229	 1.0	 run-1
16	 Q0	 5711363	 230	 1.0	 run-1
16	 Q0	 5711361	 231	 1.0	 run-1
16	 Q0	 5711360	 232	 1.0	 run-1
16	 Q0	 5710939	 233	 1.0	 run-1
16	 Q0	 5710801	 234	 1.0	 run-1
16	 Q0	 5709620	 235	 1.0	 run-1
16	 Q0	 5707856	 236	 1.0	 run-1
16	 Q0	 5707060	 237	 1.0	 run-1
16	 Q0	 5706534	 238	 1.0	 run-1
16	 Q0	 5706041	 239	 1.0	 run-1
16	 Q0	 5705550	 240	 1.0	 run-1
16	 Q0	 5704477	 241	 1.0	 run-1
16	 Q0	 5704464	 242	 1.0	 run-1
16	 Q0	 5703900	 243	 1.0	 run-1
16	 Q0	 5703808	 244	 1.0	 run-1
16	 Q0	 5702023	 245	 1.0	 run-1
16	 Q0	 5701822	 246	 1.0	 run-1
16	 Q0	 5700531	 247	 1.0	 run-1
16	 Q0	 5699954	 248	 1.0	 run-1
16	 Q0	 5698308	 249	 1.0	 run-1
16	 Q0	 5697931	 250	 1.0	 run-1
17	 Q0	 5953924	 1	 1.0	 run-1
17	 Q0	 5953912	 2	 1.0	 run-1
17	 Q0	 5952084	 3	 1.0	 run-1
17	 Q0	 5951732	 4	 1.0	 run-1
17	 Q0	 5949276	 5	 1.0	 run-1
17	 Q0	 5947544	 6	 1.0	 run-1
17	 Q0	 5947109	 7	 1.0	 run-1
17	 Q0	 5934794	 8	 1.0	 run-1
17	 Q0	 5933873	 9	 1.0	 run-1
17	 Q0	 5930435	 10	 1.0	 run-1
17	 Q0	 5929869	 11	 1.0	 run-1
17	 Q0	 5929868	 12	 1.0	 run-1
17	 Q0	 5928907	 13	 1.0	 run-1
17	 Q0	 5928622	 14	 1.0	 run-1
17	 Q0	 5928229	 15	 1.0	 run-1
17	 Q0	 5927287	 16	 1.0	 run-1
17	 Q0	 5923681	 17	 1.0	 run-1
17	 Q0	 5913144	 18	 1.0	 run-1
17	 Q0	 5911441	 19	 1.0	 run-1
17	 Q0	 5911296	 20	 1.0	 run-1
17	 Q0	 5910515	 21	 1.0	 run-1
17	 Q0	 5910202	 22	 1.0	 run-1
17	 Q0	 5909986	 23	 1.0	 run-1
17	 Q0	 5909785	 24	 1.0	 run-1
17	 Q0	 5909784	 25	 1.0	 run-1
17	 Q0	 5908549	 26	 1.0	 run-1
17	 Q0	 5908015	 27	 1.0	 run-1
17	 Q0	 5907760	 28	 1.0	 run-1
17	 Q0	 5907409	 29	 1.0	 run-1
17	 Q0	 5904499	 30	 1.0	 run-1
17	 Q0	 5896769	 31	 1.0	 run-1
17	 Q0	 5893951	 32	 1.0	 run-1
17	 Q0	 5892403	 33	 1.0	 run-1
17	 Q0	 5892324	 34	 1.0	 run-1
17	 Q0	 5891997	 35	 1.0	 run-1
17	 Q0	 5889530	 36	 1.0	 run-1
17	 Q0	 5889062	 37	 1.0	 run-1
17	 Q0	 5888407	 38	 1.0	 run-1
17	 Q0	 5886910	 39	 1.0	 run-1
17	 Q0	 5886909	 40	 1.0	 run-1
17	 Q0	 5886864	 41	 1.0	 run-1
17	 Q0	 5886695	 42	 1.0	 run-1
17	 Q0	 5883764	 43	 1.0	 run-1
17	 Q0	 5883705	 44	 1.0	 run-1
17	 Q0	 5883423	 45	 1.0	 run-1
17	 Q0	 5883232	 46	 1.0	 run-1
17	 Q0	 5881528	 47	 1.0	 run-1
17	 Q0	 5879828	 48	 1.0	 run-1
17	 Q0	 5874047	 49	 1.0	 run-1
17	 Q0	 5873389	 50	 1.0	 run-1
17	 Q0	 5873379	 51	 1.0	 run-1
17	 Q0	 5872942	 52	 1.0	 run-1
17	 Q0	 5871452	 53	 1.0	 run-1
17	 Q0	 5870523	 54	 1.0	 run-1
17	 Q0	 5868377	 55	 1.0	 run-1
17	 Q0	 5868168	 56	 1.0	 run-1
17	 Q0	 5867840	 57	 1.0	 run-1
17	 Q0	 5865869	 58	 1.0	 run-1
17	 Q0	 5863872	 59	 1.0	 run-1
17	 Q0	 5863614	 60	 1.0	 run-1
17	 Q0	 5863613	 61	 1.0	 run-1
17	 Q0	 5863570	 62	 1.0	 run-1
17	 Q0	 5860158	 63	 1.0	 run-1
17	 Q0	 5859870	 64	 1.0	 run-1
17	 Q0	 5858329	 65	 1.0	 run-1
17	 Q0	 5858189	 66	 1.0	 run-1
17	 Q0	 5857234	 67	 1.0	 run-1
17	 Q0	 5853497	 68	 1.0	 run-1
17	 Q0	 5849870	 69	 1.0	 run-1
17	 Q0	 5849348	 70	 1.0	 run-1
17	 Q0	 5848444	 71	 1.0	 run-1
17	 Q0	 5845840	 72	 1.0	 run-1
17	 Q0	 5845802	 73	 1.0	 run-1
17	 Q0	 5845433	 74	 1.0	 run-1
17	 Q0	 5844327	 75	 1.0	 run-1
17	 Q0	 5844196	 76	 1.0	 run-1
17	 Q0	 5843514	 77	 1.0	 run-1
17	 Q0	 5842765	 78	 1.0	 run-1
17	 Q0	 5842420	 79	 1.0	 run-1
17	 Q0	 5842200	 80	 1.0	 run-1
17	 Q0	 5842198	 81	 1.0	 run-1
17	 Q0	 5841612	 82	 1.0	 run-1
17	 Q0	 5841548	 83	 1.0	 run-1
17	 Q0	 5841469	 84	 1.0	 run-1
17	 Q0	 5840701	 85	 1.0	 run-1
17	 Q0	 5839910	 86	 1.0	 run-1
17	 Q0	 5838325	 87	 1.0	 run-1
17	 Q0	 5835079	 88	 1.0	 run-1
17	 Q0	 5832277	 89	 1.0	 run-1
17	 Q0	 5831406	 90	 1.0	 run-1
17	 Q0	 5828972	 91	 1.0	 run-1
17	 Q0	 5827485	 92	 1.0	 run-1
17	 Q0	 5826990	 93	 1.0	 run-1
17	 Q0	 5825618	 94	 1.0	 run-1
17	 Q0	 5824338	 95	 1.0	 run-1
17	 Q0	 5823708	 96	 1.0	 run-1
17	 Q0	 5821118	 97	 1.0	 run-1
17	 Q0	 5820531	 98	 1.0	 run-1
17	 Q0	 5820066	 99	 1.0	 run-1
17	 Q0	 5820007	 100	 1.0	 run-1
17	 Q0	 5819955	 101	 1.0	 run-1
17	 Q0	 5819181	 102	 1.0	 run-1
17	 Q0	 5818889	 103	 1.0	 run-1
17	 Q0	 5817687	 104	 1.0	 run-1
17	 Q0	 5816444	 105	 1.0	 run-1
17	 Q0	 5816443	 106	 1.0	 run-1
17	 Q0	 5812486	 107	 1.0	 run-1
17	 Q0	 5811089	 108	 1.0	 run-1
17	 Q0	 5805571	 109	 1.0	 run-1
17	 Q0	 5805562	 110	 1.0	 run-1
17	 Q0	 5804054	 111	 1.0	 run-1
17	 Q0	 5801353	 112	 1.0	 run-1
17	 Q0	 5801109	 113	 1.0	 run-1
17	 Q0	 5799251	 114	 1.0	 run-1
17	 Q0	 5797766	 115	 1.0	 run-1
17	 Q0	 5797648	 116	 1.0	 run-1
17	 Q0	 5796868	 117	 1.0	 run-1
17	 Q0	 5796797	 118	 1.0	 run-1
17	 Q0	 5796382	 119	 1.0	 run-1
17	 Q0	 5795393	 120	 1.0	 run-1
17	 Q0	 5794669	 121	 1.0	 run-1
17	 Q0	 5794171	 122	 1.0	 run-1
17	 Q0	 5794170	 123	 1.0	 run-1
17	 Q0	 5793242	 124	 1.0	 run-1
17	 Q0	 5791943	 125	 1.0	 run-1
17	 Q0	 5790418	 126	 1.0	 run-1
17	 Q0	 5789028	 127	 1.0	 run-1
17	 Q0	 5776735	 128	 1.0	 run-1
17	 Q0	 5776361	 129	 1.0	 run-1
17	 Q0	 5772446	 130	 1.0	 run-1
17	 Q0	 5771250	 131	 1.0	 run-1
17	 Q0	 5770216	 132	 1.0	 run-1
17	 Q0	 5770210	 133	 1.0	 run-1
17	 Q0	 5770209	 134	 1.0	 run-1
17	 Q0	 5770208	 135	 1.0	 run-1
17	 Q0	 5767583	 136	 1.0	 run-1
17	 Q0	 5767182	 137	 1.0	 run-1
17	 Q0	 5765957	 138	 1.0	 run-1
17	 Q0	 5765028	 139	 1.0	 run-1
17	 Q0	 5764531	 140	 1.0	 run-1
17	 Q0	 5763257	 141	 1.0	 run-1
17	 Q0	 5762655	 142	 1.0	 run-1
17	 Q0	 5756649	 143	 1.0	 run-1
17	 Q0	 5756633	 144	 1.0	 run-1
17	 Q0	 5755861	 145	 1.0	 run-1
17	 Q0	 5754653	 146	 1.0	 run-1
17	 Q0	 5754099	 147	 1.0	 run-1
17	 Q0	 5754013	 148	 1.0	 run-1
17	 Q0	 5752221	 149	 1.0	 run-1
17	 Q0	 5752111	 150	 1.0	 run-1
17	 Q0	 5751235	 151	 1.0	 run-1
17	 Q0	 5750169	 152	 1.0	 run-1
17	 Q0	 5749877	 153	 1.0	 run-1
17	 Q0	 5749857	 154	 1.0	 run-1
17	 Q0	 5748420	 155	 1.0	 run-1
17	 Q0	 5747381	 156	 1.0	 run-1
17	 Q0	 5747100	 157	 1.0	 run-1
17	 Q0	 5745836	 158	 1.0	 run-1
17	 Q0	 5744904	 159	 1.0	 run-1
17	 Q0	 5743948	 160	 1.0	 run-1
17	 Q0	 5743667	 161	 1.0	 run-1
17	 Q0	 5742085	 162	 1.0	 run-1
17	 Q0	 5738660	 163	 1.0	 run-1
17	 Q0	 5734671	 164	 1.0	 run-1
17	 Q0	 5731442	 165	 1.0	 run-1
17	 Q0	 5730900	 166	 1.0	 run-1
17	 Q0	 5730844	 167	 1.0	 run-1
17	 Q0	 5730081	 168	 1.0	 run-1
17	 Q0	 5729552	 169	 1.0	 run-1
17	 Q0	 5728546	 170	 1.0	 run-1
17	 Q0	 5728034	 171	 1.0	 run-1
17	 Q0	 5727963	 172	 1.0	 run-1
17	 Q0	 5726296	 173	 1.0	 run-1
17	 Q0	 5725235	 174	 1.0	 run-1
17	 Q0	 5724610	 175	 1.0	 run-1
17	 Q0	 5724354	 176	 1.0	 run-1
17	 Q0	 5723736	 177	 1.0	 run-1
17	 Q0	 5723735	 178	 1.0	 run-1
17	 Q0	 5723734	 179	 1.0	 run-1
17	 Q0	 5723733	 180	 1.0	 run-1
17	 Q0	 5722115	 181	 1.0	 run-1
17	 Q0	 5721473	 182	 1.0	 run-1
17	 Q0	 5720364	 183	 1.0	 run-1
17	 Q0	 5711111	 184	 1.0	 run-1
17	 Q0	 5709324	 185	 1.0	 run-1
17	 Q0	 5706880	 186	 1.0	 run-1
17	 Q0	 5706098	 187	 1.0	 run-1
17	 Q0	 5706015	 188	 1.0	 run-1
17	 Q0	 5704749	 189	 1.0	 run-1
17	 Q0	 5703749	 190	 1.0	 run-1
17	 Q0	 5703470	 191	 1.0	 run-1
17	 Q0	 5702466	 192	 1.0	 run-1
17	 Q0	 5702023	 193	 1.0	 run-1
17	 Q0	 5700585	 194	 1.0	 run-1
17	 Q0	 5700584	 195	 1.0	 run-1
17	 Q0	 5700583	 196	 1.0	 run-1
17	 Q0	 5698942	 197	 1.0	 run-1
17	 Q0	 5697989	 198	 1.0	 run-1
17	 Q0	 5697664	 199	 1.0	 run-1
17	 Q0	 5696800	 200	 1.0	 run-1
17	 Q0	 5695759	 201	 1.0	 run-1
17	 Q0	 5693046	 202	 1.0	 run-1
17	 Q0	 5690550	 203	 1.0	 run-1
17	 Q0	 5690279	 204	 1.0	 run-1
17	 Q0	 5689941	 205	 1.0	 run-1
17	 Q0	 5687359	 206	 1.0	 run-1
17	 Q0	 5686223	 207	 1.0	 run-1
17	 Q0	 5685169	 208	 1.0	 run-1
17	 Q0	 5684486	 209	 1.0	 run-1
17	 Q0	 5683850	 210	 1.0	 run-1
17	 Q0	 5682957	 211	 1.0	 run-1
17	 Q0	 5682919	 212	 1.0	 run-1
17	 Q0	 5682918	 213	 1.0	 run-1
17	 Q0	 5682419	 214	 1.0	 run-1
17	 Q0	 5681680	 215	 1.0	 run-1
17	 Q0	 5681329	 216	 1.0	 run-1
17	 Q0	 5681303	 217	 1.0	 run-1
17	 Q0	 5680607	 218	 1.0	 run-1
17	 Q0	 5680143	 219	 1.0	 run-1
17	 Q0	 5678731	 220	 1.0	 run-1
17	 Q0	 5678336	 221	 1.0	 run-1
17	 Q0	 5678181	 222	 1.0	 run-1
17	 Q0	 5677073	 223	 1.0	 run-1
17	 Q0	 5677072	 224	 1.0	 run-1
17	 Q0	 5674285	 225	 1.0	 run-1
17	 Q0	 5671298	 226	 1.0	 run-1
17	 Q0	 5670733	 227	 1.0	 run-1
17	 Q0	 5668060	 228	 1.0	 run-1
17	 Q0	 5664413	 229	 1.0	 run-1
17	 Q0	 5662209	 230	 1.0	 run-1
17	 Q0	 5660864	 231	 1.0	 run-1
17	 Q0	 5660362	 232	 1.0	 run-1
17	 Q0	 5659733	 233	 1.0	 run-1
17	 Q0	 5658919	 234	 1.0	 run-1
17	 Q0	 5658401	 235	 1.0	 run-1
17	 Q0	 5657919	 236	 1.0	 run-1
17	 Q0	 5656860	 237	 1.0	 run-1
17	 Q0	 5656741	 238	 1.0	 run-1
17	 Q0	 5656530	 239	 1.0	 run-1
17	 Q0	 5655951	 240	 1.0	 run-1
17	 Q0	 5654376	 241	 1.0	 run-1
17	 Q0	 5654375	 242	 1.0	 run-1
17	 Q0	 5654374	 243	 1.0	 run-1
17	 Q0	 5654371	 244	 1.0	 run-1
17	 Q0	 5652250	 245	 1.0	 run-1
17	 Q0	 5651648	 246	 1.0	 run-1
17	 Q0	 5651014	 247	 1.0	 run-1
17	 Q0	 5649056	 248	 1.0	 run-1
17	 Q0	 5648613	 249	 1.0	 run-1
17	 Q0	 5645160	 250	 1.0	 run-1
18	 Q0	 5950733	 1	 1.0	 run-1
18	 Q0	 5940965	 2	 1.0	 run-1
18	 Q0	 5903502	 3	 1.0	 run-1
18	 Q0	 5892013	 4	 1.0	 run-1
18	 Q0	 5890510	 5	 1.0	 run-1
18	 Q0	 5888312	 6	 1.0	 run-1
18	 Q0	 5886322	 7	 1.0	 run-1
18	 Q0	 5880063	 8	 1.0	 run-1
18	 Q0	 5866009	 9	 1.0	 run-1
18	 Q0	 5856799	 10	 1.0	 run-1
18	 Q0	 5843337	 11	 1.0	 run-1
18	 Q0	 5841688	 12	 1.0	 run-1
18	 Q0	 5832305	 13	 1.0	 run-1
18	 Q0	 5825610	 14	 1.0	 run-1
18	 Q0	 5825609	 15	 1.0	 run-1
18	 Q0	 5822512	 16	 1.0	 run-1
18	 Q0	 5793603	 17	 1.0	 run-1
18	 Q0	 5787433	 18	 1.0	 run-1
18	 Q0	 5781227	 19	 1.0	 run-1
18	 Q0	 5775242	 20	 1.0	 run-1
18	 Q0	 5772700	 21	 1.0	 run-1
18	 Q0	 5762666	 22	 1.0	 run-1
18	 Q0	 5750242	 23	 1.0	 run-1
18	 Q0	 5748689	 24	 1.0	 run-1
18	 Q0	 5739969	 25	 1.0	 run-1
18	 Q0	 5732640	 26	 1.0	 run-1
18	 Q0	 5725374	 27	 1.0	 run-1
18	 Q0	 5717038	 28	 1.0	 run-1
18	 Q0	 5707079	 29	 1.0	 run-1
18	 Q0	 5703292	 30	 1.0	 run-1
18	 Q0	 5701722	 31	 1.0	 run-1
18	 Q0	 5690425	 32	 1.0	 run-1
18	 Q0	 5686896	 33	 1.0	 run-1
18	 Q0	 5669963	 34	 1.0	 run-1
18	 Q0	 5662502	 35	 1.0	 run-1
18	 Q0	 5658343	 36	 1.0	 run-1
18	 Q0	 5658069	 37	 1.0	 run-1
18	 Q0	 5657763	 38	 1.0	 run-1
18	 Q0	 5657253	 39	 1.0	 run-1
18	 Q0	 5655950	 40	 1.0	 run-1
18	 Q0	 5655749	 41	 1.0	 run-1
18	 Q0	 5634014	 42	 1.0	 run-1
18	 Q0	 5633966	 43	 1.0	 run-1
18	 Q0	 5619407	 44	 1.0	 run-1
18	 Q0	 5611052	 45	 1.0	 run-1
18	 Q0	 5609650	 46	 1.0	 run-1
18	 Q0	 5606869	 47	 1.0	 run-1
18	 Q0	 5564570	 48	 1.0	 run-1
18	 Q0	 5564258	 49	 1.0	 run-1
18	 Q0	 5564116	 50	 1.0	 run-1
18	 Q0	 5553940	 51	 1.0	 run-1
18	 Q0	 5546578	 52	 1.0	 run-1
18	 Q0	 5542754	 53	 1.0	 run-1
18	 Q0	 5529234	 54	 1.0	 run-1
18	 Q0	 5517738	 55	 1.0	 run-1
18	 Q0	 5506936	 56	 1.0	 run-1
18	 Q0	 5494812	 57	 1.0	 run-1
18	 Q0	 5493366	 58	 1.0	 run-1
18	 Q0	 5492360	 59	 1.0	 run-1
18	 Q0	 5483903	 60	 1.0	 run-1
18	 Q0	 5456881	 61	 1.0	 run-1
18	 Q0	 5445939	 62	 1.0	 run-1
18	 Q0	 5440898	 63	 1.0	 run-1
18	 Q0	 5433445	 64	 1.0	 run-1
18	 Q0	 5419121	 65	 1.0	 run-1
18	 Q0	 5411361	 66	 1.0	 run-1
18	 Q0	 5408706	 67	 1.0	 run-1
18	 Q0	 5401735	 68	 1.0	 run-1
18	 Q0	 5401727	 69	 1.0	 run-1
18	 Q0	 5398453	 70	 1.0	 run-1
18	 Q0	 5396586	 71	 1.0	 run-1
18	 Q0	 5396585	 72	 1.0	 run-1
18	 Q0	 5382517	 73	 1.0	 run-1
18	 Q0	 5377213	 74	 1.0	 run-1
18	 Q0	 5354461	 75	 1.0	 run-1
18	 Q0	 5349332	 76	 1.0	 run-1
18	 Q0	 5349200	 77	 1.0	 run-1
18	 Q0	 5333827	 78	 1.0	 run-1
18	 Q0	 5316750	 79	 1.0	 run-1
18	 Q0	 5311115	 80	 1.0	 run-1
18	 Q0	 5310020	 81	 1.0	 run-1
18	 Q0	 5291659	 82	 1.0	 run-1
18	 Q0	 5284629	 83	 1.0	 run-1
18	 Q0	 5282811	 84	 1.0	 run-1
18	 Q0	 5280166	 85	 1.0	 run-1
18	 Q0	 5250814	 86	 1.0	 run-1
18	 Q0	 5247056	 87	 1.0	 run-1
18	 Q0	 5239952	 88	 1.0	 run-1
18	 Q0	 5225496	 89	 1.0	 run-1
18	 Q0	 5215853	 90	 1.0	 run-1
18	 Q0	 5213345	 91	 1.0	 run-1
18	 Q0	 5206452	 92	 1.0	 run-1
18	 Q0	 5201284	 93	 1.0	 run-1
18	 Q0	 5198939	 94	 1.0	 run-1
18	 Q0	 5192009	 95	 1.0	 run-1
18	 Q0	 5189504	 96	 1.0	 run-1
18	 Q0	 5182100	 97	 1.0	 run-1
18	 Q0	 5169654	 98	 1.0	 run-1
18	 Q0	 5156302	 99	 1.0	 run-1
18	 Q0	 5154879	 100	 1.0	 run-1
18	 Q0	 5154606	 101	 1.0	 run-1
18	 Q0	 5153485	 102	 1.0	 run-1
18	 Q0	 5150267	 103	 1.0	 run-1
18	 Q0	 5148186	 104	 1.0	 run-1
18	 Q0	 5104535	 105	 1.0	 run-1
18	 Q0	 5093805	 106	 1.0	 run-1
18	 Q0	 5080184	 107	 1.0	 run-1
18	 Q0	 5079839	 108	 1.0	 run-1
18	 Q0	 5079271	 109	 1.0	 run-1
18	 Q0	 5057280	 110	 1.0	 run-1
18	 Q0	 5056804	 111	 1.0	 run-1
18	 Q0	 5056800	 112	 1.0	 run-1
18	 Q0	 5040032	 113	 1.0	 run-1
18	 Q0	 5027237	 114	 1.0	 run-1
18	 Q0	 5023791	 115	 1.0	 run-1
18	 Q0	 5010648	 116	 1.0	 run-1
18	 Q0	 5005443	 117	 1.0	 run-1
18	 Q0	 4998425	 118	 1.0	 run-1
18	 Q0	 4978132	 119	 1.0	 run-1
18	 Q0	 4971028	 120	 1.0	 run-1
18	 Q0	 4971027	 121	 1.0	 run-1
18	 Q0	 4967098	 122	 1.0	 run-1
18	 Q0	 4966133	 123	 1.0	 run-1
18	 Q0	 4958424	 124	 1.0	 run-1
18	 Q0	 4956980	 125	 1.0	 run-1
18	 Q0	 4956387	 126	 1.0	 run-1
18	 Q0	 4950742	 127	 1.0	 run-1
18	 Q0	 4948277	 128	 1.0	 run-1
18	 Q0	 4925292	 129	 1.0	 run-1
18	 Q0	 4925109	 130	 1.0	 run-1
18	 Q0	 4916523	 131	 1.0	 run-1
18	 Q0	 4901499	 132	 1.0	 run-1
18	 Q0	 4900257	 133	 1.0	 run-1
18	 Q0	 4878108	 134	 1.0	 run-1
18	 Q0	 4870126	 135	 1.0	 run-1
18	 Q0	 4867256	 136	 1.0	 run-1
18	 Q0	 4866709	 137	 1.0	 run-1
18	 Q0	 4864739	 138	 1.0	 run-1
18	 Q0	 4857413	 139	 1.0	 run-1
18	 Q0	 4850715	 140	 1.0	 run-1
18	 Q0	 4847702	 141	 1.0	 run-1
18	 Q0	 4833666	 142	 1.0	 run-1
18	 Q0	 4832539	 143	 1.0	 run-1
18	 Q0	 4795766	 144	 1.0	 run-1
18	 Q0	 4792055	 145	 1.0	 run-1
18	 Q0	 4785225	 146	 1.0	 run-1
18	 Q0	 4782660	 147	 1.0	 run-1
18	 Q0	 4782011	 148	 1.0	 run-1
18	 Q0	 4782010	 149	 1.0	 run-1
18	 Q0	 4781942	 150	 1.0	 run-1
18	 Q0	 4778430	 151	 1.0	 run-1
18	 Q0	 4778302	 152	 1.0	 run-1
18	 Q0	 4771800	 153	 1.0	 run-1
18	 Q0	 4771767	 154	 1.0	 run-1
18	 Q0	 4763841	 155	 1.0	 run-1
18	 Q0	 4763840	 156	 1.0	 run-1
18	 Q0	 4761458	 157	 1.0	 run-1
18	 Q0	 4757845	 158	 1.0	 run-1
18	 Q0	 4752517	 159	 1.0	 run-1
18	 Q0	 4752468	 160	 1.0	 run-1
18	 Q0	 4752379	 161	 1.0	 run-1
18	 Q0	 4740591	 162	 1.0	 run-1
18	 Q0	 4737023	 163	 1.0	 run-1
18	 Q0	 4729560	 164	 1.0	 run-1
18	 Q0	 4716553	 165	 1.0	 run-1
18	 Q0	 4714265	 166	 1.0	 run-1
18	 Q0	 4707737	 167	 1.0	 run-1
18	 Q0	 4698326	 168	 1.0	 run-1
18	 Q0	 4677428	 169	 1.0	 run-1
18	 Q0	 4664291	 170	 1.0	 run-1
18	 Q0	 4653534	 171	 1.0	 run-1
18	 Q0	 4652386	 172	 1.0	 run-1
18	 Q0	 4629860	 173	 1.0	 run-1
18	 Q0	 4622262	 174	 1.0	 run-1
18	 Q0	 4618622	 175	 1.0	 run-1
18	 Q0	 4616350	 176	 1.0	 run-1
18	 Q0	 4614440	 177	 1.0	 run-1
18	 Q0	 4611585	 178	 1.0	 run-1
18	 Q0	 4608890	 179	 1.0	 run-1
18	 Q0	 4605598	 180	 1.0	 run-1
18	 Q0	 4602875	 181	 1.0	 run-1
18	 Q0	 4601979	 182	 1.0	 run-1
18	 Q0	 4599438	 183	 1.0	 run-1
18	 Q0	 4589792	 184	 1.0	 run-1
18	 Q0	 4589562	 185	 1.0	 run-1
18	 Q0	 4584502	 186	 1.0	 run-1
18	 Q0	 4583697	 187	 1.0	 run-1
18	 Q0	 4575163	 188	 1.0	 run-1
18	 Q0	 4566085	 189	 1.0	 run-1
18	 Q0	 4561238	 190	 1.0	 run-1
18	 Q0	 4552513	 191	 1.0	 run-1
18	 Q0	 4545050	 192	 1.0	 run-1
18	 Q0	 4523049	 193	 1.0	 run-1
18	 Q0	 4522255	 194	 1.0	 run-1
18	 Q0	 4522254	 195	 1.0	 run-1
18	 Q0	 4522164	 196	 1.0	 run-1
18	 Q0	 4522153	 197	 1.0	 run-1
18	 Q0	 4522064	 198	 1.0	 run-1
18	 Q0	 4501067	 199	 1.0	 run-1
18	 Q0	 4496786	 200	 1.0	 run-1
18	 Q0	 4494985	 201	 1.0	 run-1
18	 Q0	 4471726	 202	 1.0	 run-1
18	 Q0	 4462225	 203	 1.0	 run-1
18	 Q0	 4457634	 204	 1.0	 run-1
18	 Q0	 4457299	 205	 1.0	 run-1
18	 Q0	 4454287	 206	 1.0	 run-1
18	 Q0	 4450055	 207	 1.0	 run-1
18	 Q0	 4449902	 208	 1.0	 run-1
18	 Q0	 4449813	 209	 1.0	 run-1
18	 Q0	 4440587	 210	 1.0	 run-1
18	 Q0	 4438262	 211	 1.0	 run-1
18	 Q0	 4437751	 212	 1.0	 run-1
18	 Q0	 4428854	 213	 1.0	 run-1
18	 Q0	 4403207	 214	 1.0	 run-1
18	 Q0	 4396024	 215	 1.0	 run-1
18	 Q0	 4396023	 216	 1.0	 run-1
18	 Q0	 4385157	 217	 1.0	 run-1
18	 Q0	 4379706	 218	 1.0	 run-1
18	 Q0	 4378620	 219	 1.0	 run-1
18	 Q0	 4372843	 220	 1.0	 run-1
18	 Q0	 4364310	 221	 1.0	 run-1
18	 Q0	 4363598	 222	 1.0	 run-1
18	 Q0	 4334368	 223	 1.0	 run-1
18	 Q0	 4327776	 224	 1.0	 run-1
18	 Q0	 4311740	 225	 1.0	 run-1
18	 Q0	 4271177	 226	 1.0	 run-1
18	 Q0	 4268182	 227	 1.0	 run-1
18	 Q0	 4266234	 228	 1.0	 run-1
18	 Q0	 4266233	 229	 1.0	 run-1
18	 Q0	 4248237	 230	 1.0	 run-1
18	 Q0	 4243273	 231	 1.0	 run-1
18	 Q0	 4225292	 232	 1.0	 run-1
18	 Q0	 4216350	 233	 1.0	 run-1
18	 Q0	 4202778	 234	 1.0	 run-1
18	 Q0	 4201285	 235	 1.0	 run-1
18	 Q0	 4198837	 236	 1.0	 run-1
18	 Q0	 4198766	 237	 1.0	 run-1
18	 Q0	 4190720	 238	 1.0	 run-1
18	 Q0	 4181113	 239	 1.0	 run-1
18	 Q0	 4163186	 240	 1.0	 run-1
18	 Q0	 4156950	 241	 1.0	 run-1
18	 Q0	 4116633	 242	 1.0	 run-1
18	 Q0	 4113221	 243	 1.0	 run-1
18	 Q0	 4105036	 244	 1.0	 run-1
18	 Q0	 4104757	 245	 1.0	 run-1
18	 Q0	 4082407	 246	 1.0	 run-1
18	 Q0	 4081165	 247	 1.0	 run-1
18	 Q0	 4072222	 248	 1.0	 run-1
18	 Q0	 4061010	 249	 1.0	 run-1
18	 Q0	 4057630	 250	 1.0	 run-1
19	 Q0	 5957528	 1	 1.0	 run-1
19	 Q0	 5957527	 2	 1.0	 run-1
19	 Q0	 5957526	 3	 1.0	 run-1
19	 Q0	 5957525	 4	 1.0	 run-1
19	 Q0	 5957524	 5	 1.0	 run-1
19	 Q0	 5957523	 6	 1.0	 run-1
19	 Q0	 5957522	 7	 1.0	 run-1
19	 Q0	 5957521	 8	 1.0	 run-1
19	 Q0	 5957520	 9	 1.0	 run-1
19	 Q0	 5957519	 10	 1.0	 run-1
19	 Q0	 5957518	 11	 1.0	 run-1
19	 Q0	 5957517	 12	 1.0	 run-1
19	 Q0	 5957516	 13	 1.0	 run-1
19	 Q0	 5957515	 14	 1.0	 run-1
19	 Q0	 5957514	 15	 1.0	 run-1
19	 Q0	 5957513	 16	 1.0	 run-1
19	 Q0	 5957512	 17	 1.0	 run-1
19	 Q0	 5957511	 18	 1.0	 run-1
19	 Q0	 5957510	 19	 1.0	 run-1
19	 Q0	 5957509	 20	 1.0	 run-1
19	 Q0	 5957508	 21	 1.0	 run-1
19	 Q0	 5957507	 22	 1.0	 run-1
19	 Q0	 5957506	 23	 1.0	 run-1
